,DIA,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL,AÑO,SEMANA,MES
720314,2018-04-10,es,Albacete,Ciudad Real,6.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,15,4
720315,2018-05-10,es,Albacete,Ciudad Real,42.0,9,18,6,16,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,19,5
720316,2018-07-10,es,Albacete,Ciudad Real,22.0,3,13,2,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,28,7
720317,2018-08-10,es,Albacete,Ciudad Real,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,32,8
720318,2018-10-10,es,Albacete,Ciudad Real,28.0,1,12,1,10,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,41,10
720319,2018-11-10,es,Albacete,Ciudad Real,23.0,4,15,3,15,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,45,11
720320,2018-12-10,es,Albacete,Ciudad Real,19.0,1,8,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,50,12
720321,2018-10-13,es,Albacete,Ciudad Real,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,41,10
720322,2018-10-14,es,Albacete,Ciudad Real,37.0,13,24,8,22,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,41,10
720323,2018-10-16,es,Albacete,Ciudad Real,14.0,3,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,42,10
720324,2018-10-17,es,Albacete,Ciudad Real,10.0,2,3,2,3,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,42,10
720325,2018-10-18,es,Albacete,Ciudad Real,7.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,42,10
720326,2018-10-19,es,Albacete,Ciudad Real,18.0,4,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,42,10
720327,2018-10-21,es,Albacete,Ciudad Real,34.0,4,13,4,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,42,10
720328,2018-10-22,es,Albacete,Ciudad Real,30.0,2,11,1,11,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,43,10
720329,2018-10-24,es,Albacete,Ciudad Real,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,43,10
720330,2018-10-25,es,Albacete,Ciudad Real,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,43,10
720331,2018-10-26,es,Albacete,Ciudad Real,30.0,3,13,2,13,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,43,10
720332,2018-10-28,es,Albacete,Ciudad Real,15.0,4,10,3,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,43,10
720333,2018-10-29,es,Albacete,Ciudad Real,12.0,3,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,44,10
720334,2018-10-30,es,Albacete,Ciudad Real,7.0,3,3,2,3,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,44,10
720335,2018-10-31,es,Albacete,Ciudad Real,22.0,8,13,5,11,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,44,10
720336,2018-01-11,es,Albacete,Ciudad Real,16.0,5,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,2,1
720337,2018-02-11,es,Albacete,Ciudad Real,7.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,6,2
720338,2018-04-11,es,Albacete,Ciudad Real,56.0,8,25,7,24,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,15,4
720339,2018-05-11,es,Albacete,Ciudad Real,28.0,5,13,3,13,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,19,5
720340,2018-07-11,es,Albacete,Ciudad Real,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,28,7
720341,2018-09-11,es,Albacete,Ciudad Real,20.0,6,8,4,8,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,37,9
720342,2018-11-11,es,Albacete,Ciudad Real,25.0,6,13,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,45,11
720343,2018-12-11,es,Albacete,Ciudad Real,13.0,3,5,3,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,50,12
720344,2018-11-14,es,Albacete,Ciudad Real,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,46,11
720345,2018-11-15,es,Albacete,Ciudad Real,9.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,46,11
720346,2018-11-16,es,Albacete,Ciudad Real,20.0,5,13,5,13,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,46,11
720347,2018-11-18,es,Albacete,Ciudad Real,23.0,3,13,2,13,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,46,11
720348,2018-11-19,es,Albacete,Ciudad Real,14.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,47,11
720349,2018-11-23,es,Albacete,Ciudad Real,28.0,5,13,4,13,3,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,47,11
720350,2018-11-24,es,Albacete,Ciudad Real,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,47,11
720351,2018-11-25,es,Albacete,Ciudad Real,27.0,3,14,2,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,47,11
720352,2018-11-26,es,Albacete,Ciudad Real,19.0,3,7,3,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,48,11
720353,2018-11-27,es,Albacete,Ciudad Real,12.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,48,11
720354,2018-11-29,es,Albacete,Ciudad Real,6.0,2,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,48,11
720355,2018-11-30,es,Albacete,Ciudad Real,22.0,5,10,3,9,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,48,11
720356,2018-01-12,es,Albacete,Ciudad Real,11.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,2,1
720357,2018-02-12,es,Albacete,Ciudad Real,24.0,7,11,5,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,7,2
720358,2018-03-12,es,Albacete,Ciudad Real,13.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,11,3
720359,2018-05-12,es,Albacete,Ciudad Real,53.0,5,24,3,24,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,19,5
720360,2018-06-12,es,Albacete,Ciudad Real,18.0,3,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,24,6
720361,2018-09-12,es,Albacete,Ciudad Real,34.0,10,18,6,18,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,37,9
720362,2018-10-12,es,Albacete,Ciudad Real,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,41,10
720363,2018-12-13,es,Albacete,Ciudad Real,11.0,2,6,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,50,12
720364,2018-12-14,es,Albacete,Ciudad Real,21.0,4,11,3,11,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,50,12
720365,2018-12-16,es,Albacete,Ciudad Real,24.0,2,10,2,10,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,50,12
720366,2018-12-17,es,Albacete,Ciudad Real,18.0,2,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,51,12
720367,2018-12-19,es,Albacete,Ciudad Real,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,51,12
720368,2018-12-20,es,Albacete,Ciudad Real,8.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,51,12
720369,2018-12-21,es,Albacete,Ciudad Real,28.0,5,14,4,14,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,51,12
720370,2018-12-23,es,Albacete,Ciudad Real,23.0,1,11,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,51,12
720371,2018-12-26,es,Albacete,Ciudad Real,10.0,4,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,52,12
720372,2018-12-28,es,Albacete,Ciudad Real,23.0,2,10,2,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,52,12
720373,2018-12-30,es,Albacete,Ciudad Real,9.0,1,6,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,52,12
720374,2018-12-31,es,Albacete,Ciudad Real,7.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,1,12
720375,2019-01-01,es,Albacete,Ciudad Real,12.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,1,1
720376,2019-02-01,es,Albacete,Ciudad Real,23.0,4,12,3,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,2
720377,2019-05-01,es,Albacete,Ciudad Real,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,18,5
720378,2019-06-01,es,Albacete,Ciudad Real,19.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,22,6
720379,2019-07-01,es,Albacete,Ciudad Real,49.0,5,21,5,20,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,27,7
720380,2019-09-01,es,Albacete,Ciudad Real,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,35,9
720381,2019-10-01,es,Albacete,Ciudad Real,8.0,2,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,40,10
720382,2019-11-01,es,Albacete,Ciudad Real,19.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,44,11
720383,2019-01-13,es,Albacete,Ciudad Real,16.0,4,7,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,2,1
720384,2019-01-18,es,Albacete,Ciudad Real,23.0,3,12,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,3,1
720385,2019-01-20,es,Albacete,Ciudad Real,6.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,3,1
720386,2019-01-21,es,Albacete,Ciudad Real,17.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,4,1
720387,2019-01-22,es,Albacete,Ciudad Real,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,4,1
720388,2019-01-23,es,Albacete,Ciudad Real,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,4,1
720389,2019-01-25,es,Albacete,Ciudad Real,30.0,6,12,4,12,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,4,1
720390,2019-01-26,es,Albacete,Ciudad Real,11.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,4,1
720391,2019-01-27,es,Albacete,Ciudad Real,28.0,3,12,3,12,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,4,1
720392,2019-01-28,es,Albacete,Ciudad Real,26.0,5,11,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,1
720393,2019-01-29,es,Albacete,Ciudad Real,8.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,1
720394,2019-01-30,es,Albacete,Ciudad Real,7.0,3,3,3,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,1
720395,2019-01-31,es,Albacete,Ciudad Real,18.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,1
720396,2019-01-02,es,Albacete,Ciudad Real,27.0,6,12,3,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,1,1
720397,2019-02-02,es,Albacete,Ciudad Real,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,2
720398,2019-03-02,es,Albacete,Ciudad Real,23.0,8,12,4,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,9,3
720399,2019-04-02,es,Albacete,Ciudad Real,12.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,14,4
720400,2019-05-02,es,Albacete,Ciudad Real,9.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,18,5
720401,2019-06-02,es,Albacete,Ciudad Real,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,22,6
720402,2019-07-02,es,Albacete,Ciudad Real,14.0,2,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,27,7
720403,2019-10-02,es,Albacete,Ciudad Real,25.0,1,13,1,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,40,10
720404,2019-11-02,es,Albacete,Ciudad Real,31.0,5,14,4,14,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,44,11
720405,2019-02-15,es,Albacete,Ciudad Real,40.0,7,16,5,14,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,7,2
720406,2019-02-16,es,Albacete,Ciudad Real,9.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,7,2
720407,2019-02-17,es,Albacete,Ciudad Real,11.0,1,11,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,7,2
720408,2019-02-18,es,Albacete,Ciudad Real,21.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,8,2
720409,2019-02-21,es,Albacete,Ciudad Real,14.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,8,2
720410,2019-02-22,es,Albacete,Ciudad Real,35.0,4,16,2,12,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,8,2
720411,2019-02-23,es,Albacete,Ciudad Real,17.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,8,2
720412,2019-02-24,es,Albacete,Ciudad Real,18.0,10,11,5,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,8,2
720413,2019-02-25,es,Albacete,Ciudad Real,8.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,9,2
720414,2019-02-26,es,Albacete,Ciudad Real,8.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,9,2
720415,2019-02-27,es,Albacete,Ciudad Real,13.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,9,2
720416,2019-02-28,es,Albacete,Ciudad Real,15.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,9,2
720417,2019-01-03,es,Albacete,Ciudad Real,32.0,6,18,4,18,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,1,1
720418,2019-02-03,es,Albacete,Ciudad Real,8.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,5,2
720419,2019-03-03,es,Albacete,Ciudad Real,10.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,9,3
720420,2019-04-03,es,Albacete,Ciudad Real,6.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,14,4
720421,2019-05-03,es,Albacete,Ciudad Real,28.0,4,15,4,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,18,5
720422,2019-06-03,es,Albacete,Ciudad Real,25.0,2,9,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,23,6
720423,2019-07-03,es,Albacete,Ciudad Real,3.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,27,7
720424,2019-08-03,es,Albacete,Ciudad Real,21.0,1,11,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,31,8
720425,2019-10-03,es,Albacete,Ciudad Real,24.0,1,13,1,13,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,40,10
720426,2019-11-03,es,Albacete,Ciudad Real,10.0,1,7,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,44,11
720427,2019-12-03,es,Albacete,Ciudad Real,10.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,49,12
720428,2019-03-13,es,Albacete,Ciudad Real,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,11,3
720429,2019-03-15,es,Albacete,Ciudad Real,24.0,4,11,4,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,11,3
720430,2019-03-17,es,Albacete,Ciudad Real,39.0,3,21,1,20,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,11,3
720431,2019-03-18,es,Albacete,Ciudad Real,10.0,2,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,12,3
720432,2019-03-21,es,Albacete,Ciudad Real,12.0,3,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,12,3
720433,2019-03-22,es,Albacete,Ciudad Real,16.0,5,7,4,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,12,3
720434,2019-03-23,es,Albacete,Ciudad Real,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,12,3
720435,2019-03-24,es,Albacete,Ciudad Real,33.0,3,16,1,16,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,12,3
720436,2019-03-27,es,Albacete,Ciudad Real,11.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,13,3
720437,2019-03-28,es,Albacete,Ciudad Real,9.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,13,3
720438,2019-03-29,es,Albacete,Ciudad Real,22.0,6,8,4,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,13,3
720439,2019-03-31,es,Albacete,Ciudad Real,30.0,6,17,4,17,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,13,3
720440,2019-01-04,es,Albacete,Ciudad Real,17.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,1,1
720441,2019-02-04,es,Albacete,Ciudad Real,12.0,1,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,6,2
720442,2019-04-04,es,Albacete,Ciudad Real,7.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,14,4
720443,2019-05-04,es,Albacete,Ciudad Real,34.0,4,15,2,15,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,18,5
720444,2019-06-04,es,Albacete,Ciudad Real,11.0,2,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,23,6
720445,2019-07-04,es,Albacete,Ciudad Real,18.0,2,12,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,27,7
720446,2019-08-04,es,Albacete,Ciudad Real,21.0,2,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,31,8
720447,2019-10-04,es,Albacete,Ciudad Real,20.0,1,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,40,10
720448,2019-11-04,es,Albacete,Ciudad Real,20.0,2,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,45,11
720449,2019-12-04,es,Albacete,Ciudad Real,22.0,4,12,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,49,12
720450,2019-04-13,es,Albacete,Ciudad Real,6.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,15,4
720451,2019-04-14,es,Albacete,Ciudad Real,9.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,15,4
720452,2019-04-15,es,Albacete,Ciudad Real,9.0,4,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,16,4
720453,2019-04-16,es,Albacete,Ciudad Real,16.0,3,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,16,4
720454,2019-04-17,es,Albacete,Ciudad Real,11.0,3,5,3,5,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,16,4
720455,2019-04-18,es,Albacete,Ciudad Real,19.0,3,11,3,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,16,4
720456,2019-04-19,es,Albacete,Ciudad Real,10.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,16,4
720457,2019-04-21,es,Albacete,Ciudad Real,22.0,1,9,1,9,2,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,16,4
720458,2019-04-22,es,Albacete,Ciudad Real,38.0,6,21,5,21,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,17,4
720459,2019-04-23,es,Albacete,Ciudad Real,11.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,17,4
720460,2019-04-24,es,Albacete,Ciudad Real,24.0,4,10,2,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,17,4
720461,2019-04-26,es,Albacete,Ciudad Real,28.0,2,14,2,14,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,17,4
720462,2019-04-28,es,Albacete,Ciudad Real,21.0,8,11,6,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,17,4
720463,2019-04-29,es,Albacete,Ciudad Real,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,18,4
720464,2019-02-05,es,Albacete,Ciudad Real,10.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,6,2
720465,2019-03-05,es,Albacete,Ciudad Real,18.0,2,11,2,11,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,10,3
720466,2019-05-05,es,Albacete,Ciudad Real,34.0,7,16,6,15,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,18,5
720467,2019-06-05,es,Albacete,Ciudad Real,30.0,4,12,4,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,23,6
720468,2019-07-05,es,Albacete,Ciudad Real,15.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,27,7
720469,2019-10-05,es,Albacete,Ciudad Real,32.0,4,13,4,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,40,10
720470,2019-12-05,es,Albacete,Ciudad Real,15.0,1,10,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,49,12
720471,2019-05-13,es,Albacete,Ciudad Real,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,20,5
720472,2019-05-14,es,Albacete,Ciudad Real,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,20,5
720473,2019-05-15,es,Albacete,Ciudad Real,5.0,3,2,2,2,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,20,5
720474,2019-05-17,es,Albacete,Ciudad Real,16.0,4,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,20,5
720475,2019-05-19,es,Albacete,Ciudad Real,23.0,5,12,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,20,5
720476,2019-05-20,es,Albacete,Ciudad Real,21.0,6,10,4,10,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,21,5
720477,2019-05-22,es,Albacete,Ciudad Real,11.0,2,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,21,5
720478,2019-05-23,es,Albacete,Ciudad Real,10.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,21,5
720479,2019-05-24,es,Albacete,Ciudad Real,30.0,2,14,2,13,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,21,5
